tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
wearing-mask-australia,CttlD, https://twitter.com/CttlD,2020-07-15 11:24:49,https://twitter.com/i/web/status/1283361873664999426,@NickSchwanck @LelHulagirl101 @denniallen @vanOnselenP @australian If only Morrison would wear a Face mask when does all those photo ops trying to look like an ordinary bloke holding a beer. If he put some effort into normalising wearing face masks instead of reopening too early there’d be a lot less #COVID19Aus infections. #auspol,negative,0.00589,0.80713,0.18701,,,
wearing-mask-australia,CttlD, https://twitter.com/CttlD,2020-07-15 21:52:11,https://twitter.com/i/web/status/1283519759133245440,RT @CttlD: @NickSchwanck @LelHulagirl101 @denniallen @vanOnselenP @australian If only Morrison would wear a Face mask when does all those p…,neutral,0.02943,0.44043,0.53027,,,
wearing-mask-australia,emilyjourno, https://twitter.com/emilyjourno,2020-07-19 02:52:07,https://twitter.com/i/web/status/1284682399989723136,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,BellzWebster, https://twitter.com/BellzWebster,2020-07-15 04:20:20,https://twitter.com/i/web/status/1283255050148605955,"RT @9NewsAUS: More and more Australians could be told to wear face masks in public in the future, Scott Morrison has hinted. #9News https:/…",neutral,0.06958,0.24402,0.68652,,,
wearing-mask-australia,BustedGoldCoast, https://twitter.com/BustedGoldCoast,2020-07-20 23:44:27,https://twitter.com/i/web/status/1285359948688326656,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,neutral,0.04739,0.30225,0.65039,Queensland,,
wearing-mask-australia,jakeglees0n, https://twitter.com/jakeglees0n,2020-07-19 01:50:26,https://twitter.com/i/web/status/1284666879181680640,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,davidbewart, https://twitter.com/davidbewart,2020-07-17 13:31:40,https://twitter.com/i/web/status/1284118574571745286,RT @kellazzaro: The Victorian Government is now urging regional Victorians to wear face masks when out and about if social distancing is im…,neutral,0.0231,0.43677,0.54004,,Male,(38-43)
wearing-mask-australia,davidbewart, https://twitter.com/davidbewart,2020-07-19 01:15:59,https://twitter.com/i/web/status/1284658207776899072,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,Male,(38-43)
wearing-mask-australia,ama_media, https://twitter.com/ama_media,2020-07-22 08:43:24,https://twitter.com/i/web/status/1285857968676696064,"Masks should be used in all situations where physical distancing is not possible, including during a flight or while getting on or off a plane. #COVID19 @ChrisZappala  https://t.co/Y4GGL4aADF",neutral,0.07739,0.13672,0.78613,,,
wearing-mask-australia,XeXet, https://twitter.com/XeXet,2020-07-22 22:57:43,https://twitter.com/i/web/status/1286072963209388032,"RT @bryanbehar: Yesterday, it was wear masks. Today, it's I'm told people should wash their hands. It's like Trump is pretending that 4…",negative,0.00204,0.90918,0.08862,,,
wearing-mask-australia,DongChen47, https://twitter.com/DongChen47,2020-07-19 12:27:16,https://twitter.com/i/web/status/1284827144284065793,"RT @ppp_sng: Researchers from Finland show that wear mask in any indoor gathering is very essential. When #Covid positive person cough, the…",neutral,0.17981,0.11377,0.70654,,,
wearing-mask-australia,NatsforDocs, https://twitter.com/NatsforDocs,2020-07-19 01:42:52,https://twitter.com/i/web/status/1284664972824330240,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,oneworld75, https://twitter.com/oneworld75,2020-07-22 06:54:59,https://twitter.com/i/web/status/1285830684917956610,@AndrewRLP NSW and Victoria are equally as stupid mate. I wore a mask in Sydney two weeks ago and was in the vast minority. Did you see the muppets watching the Qantas plane leave today? Very few masks.,negative,0.00191,0.93018,0.06793,,,
wearing-mask-australia,ProfRayWills, https://twitter.com/ProfRayWills,2020-07-19 01:53:39,https://twitter.com/i/web/status/1284667686673199104,"@abcnews @denniallen Visualisation of a sneeze Just science   In public areas of high risk you should wear a mask  If you don't have a mask, when you sneeze or cough, use a tissue to cover you mouth and nose Or use your elbow  Wash your hands  #StayHome  #Coronavirus  https://t.co/SNmDacOPkX",neutral,0.03152,0.3501,0.61865,Western Australia,,
wearing-mask-australia,BlinkyBil, https://twitter.com/BlinkyBil,2020-07-22 19:33:33,https://twitter.com/i/web/status/1286021585535561728,"RT @MayoClinicHS: Wearing masks in public is our new normal. Health experts have concerns over people wearing N95 respirator masks, which h…",neutral,0.03903,0.30396,0.65674,,,
wearing-mask-australia,wayout1, https://twitter.com/wayout1,2020-07-19 03:12:35,https://twitter.com/i/web/status/1284687553526771712,@SherylAnson @FatherBob @abcnews @DanielAndrewsMP If in doubt wear a/the mask❗️🧐,neutral,0.03363,0.17236,0.79395,Western Australia,,
wearing-mask-australia,LisaMRomano, https://twitter.com/LisaMRomano,2020-07-19 01:57:13,https://twitter.com/i/web/status/1284668587165138944,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,horologium, https://twitter.com/horologium,2020-07-19 01:10:15,https://twitter.com/i/web/status/1284656765863292930,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,ozstudy, https://twitter.com/ozstudy,2020-07-17 06:32:08,https://twitter.com/i/web/status/1284012996067332096,"@australian Lets all participate in prevention, wear masks, and use UPPLUS KBD Oral Spray to keep your respiratory system safe and boost your immunity, TGA approved and made in Melbourne, this is invisible mask and complementary medicine, more to find out: http//www.upcare.tech! https://t.co/fInhUIdN3q",positive,0.92627,0.00504,0.06885,,,
wearing-mask-australia,MartaIGarrido, https://twitter.com/MartaIGarrido,2020-07-19 03:07:21,https://twitter.com/i/web/status/1284686237375229952,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Victoria,,
wearing-mask-australia,StanSteam2, https://twitter.com/StanSteam2,2020-07-22 22:55:32,https://twitter.com/i/web/status/1286072416104378368,"RT @jecherry_SP: Fun fact: this is the Auslan sign for 'lazy' but if you dont speak Auslan, then it's the sign for Wear a f*cking mask and…",negative,0.00309,0.89014,0.10669,,,
wearing-mask-australia,StanSteam2, https://twitter.com/StanSteam2,2020-07-22 23:01:11,https://twitter.com/i/web/status/1286073835708542976,RT @hyrulings: It's nice to see the majority of people out and about are masking up and some are saying it's long overdue.  I started wea…,neutral,0.48584,0.02231,0.49194,,,
wearing-mask-australia,_Gaffa_, https://twitter.com/_Gaffa_,2020-07-19 01:41:49,https://twitter.com/i/web/status/1284664709174575104,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,BelindaJones68, https://twitter.com/BelindaJones68,2020-07-19 03:03:09,https://twitter.com/i/web/status/1284685177730379776,RT @kellykat43: @BelindaJones68 @SkyNewsAust @newscorpaus when they start carrying on about oxygen levels being an issue feel free to share…,neutral,0.02338,0.38477,0.5918,,,
wearing-mask-australia,BelindaJones68, https://twitter.com/BelindaJones68,2020-07-20 23:41:59,https://twitter.com/i/web/status/1285359328455651330,- Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberra  - Fails to wear a mask  - Fails to socially distance in this photo op putting PM &amp; press gallery at risk  - Don't be like @JoshFrydenberg Australia 🐝 #auspol https://t.co/7OwZjYs8h6,negative,0.00336,0.88281,0.11371,,,
wearing-mask-australia,BelindaJones68, https://twitter.com/BelindaJones68,2020-07-21 00:28:10,https://twitter.com/i/web/status/1285370950502854656,RT @Onsway54: @Raymartin55 @BelindaJones68 Not a task wear a mask!,negative,0.0107,0.58496,0.40405,,,
wearing-mask-australia,BelindaJones68, https://twitter.com/BelindaJones68,2020-07-21 06:43:18,https://twitter.com/i/web/status/1285465357478588417,RT @lillypilly08: @BelindaJones68 @bulldoglegend @mjrowland68 SPOT. ON. Our ancestors fought for this country and we are being asked to wea…,neutral,0.35522,0.08026,0.56445,,,
wearing-mask-australia,Schtang, https://twitter.com/Schtang,2020-07-18 10:31:46,https://twitter.com/i/web/status/1284435688864137216,@LaTrioli @abc730 @abcnews Federal MP today tells me he wouldn’t wear a mask,negative,0.00558,0.73193,0.26245,New South Wales,,
wearing-mask-australia,Schtang, https://twitter.com/Schtang,2020-07-21 00:20:16,https://twitter.com/i/web/status/1285368964919390211,@9NewsAUS If people wear masks I don’t think there’s a problem,neutral,0.01363,0.29126,0.69482,New South Wales,,
wearing-mask-australia,Schtang, https://twitter.com/Schtang,2020-07-22 23:01:36,https://twitter.com/i/web/status/1286073943502123009,"@jeff_kennett What’s the logic of wearing a mask outside, I fully understand indoors  - Is there  evidence of transmission of this virus outdoors when people are exercising?  I can’t remember one infection with the thousands of people doing the bay run in Sydney every day during lockdown",negative,0.00332,0.83984,0.15686,New South Wales,,
wearing-mask-australia,Schtang, https://twitter.com/Schtang,2020-07-22 23:03:19,https://twitter.com/i/web/status/1286074373061750784,"@mjrowland68 @theage @BreakfastNews Well I’m from Sydney, and during the first lockdown thousands of people did the bay run every morning all day, there was not one case transmission from that outdoor activity. I fully appreciate the need to wear masks in doors, but outdoors exercising? yeah I don’t know about that",negative,0.00483,0.74805,0.24719,New South Wales,,
wearing-mask-australia,truffield, https://twitter.com/truffield,2020-07-17 07:29:58,https://twitter.com/i/web/status/1284027548477747200,RT @kellazzaro: Chief health officer directs regional Victorians to wear face masks ⁦@abcnews⁩ ⁦@abcmelbourne⁩ #gippsnews  https://t.co/XeI…,neutral,0.12561,0.13879,0.73535,,Female,(38-43)
wearing-mask-australia,SahClaire, https://twitter.com/SahClaire,2020-07-17 07:57:37,https://twitter.com/i/web/status/1284034506102411264,RT @abcnews: Chief health officer directs regional Victorians to wear face masks https://t.co/xwUFI4hPN1,neutral,0.0545,0.24475,0.70068,South Australia,,
wearing-mask-australia,mariewalsh18, https://twitter.com/mariewalsh18,2020-07-19 21:15:00,https://twitter.com/i/web/status/1284959950758793216,@KingLouisRocks @roscoeromeo @LelHulagirl101 @BelindaJones68 @Clarkie_Qld @kateju9 @LadyPoop2 @rationalbitch @bintburton @earthma23 @MaggieDaWitch @lynlinking @CamelSanctuary @MadFckingWitch @slpng_giants_oz @L_DeWeaver @PinkSkyMagazine It's one thing to fervently declare that You are happy to Die for your Freedoms... Are you willing to Kill? Wear a Mask  😩🤧😷🥴🤒🥵⚰️⚱️,neutral,0.02046,0.45288,0.52686,New South Wales,,
wearing-mask-australia,1958_BestYear, https://twitter.com/1958_BestYear,2020-07-19 21:01:48,https://twitter.com/i/web/status/1284956631436939264,"RT @StrayMutts: @BreakfastNews Can you please ask the anti-maskers if they wear a seatbelt in the car, and if so, why is a mandatory mask a…",negative,0.00471,0.77588,0.2196,Western Australia,Female,(60-100)
wearing-mask-australia,1958_BestYear, https://twitter.com/1958_BestYear,2020-07-21 01:18:18,https://twitter.com/i/web/status/1285383566658990080,RT @BelindaJones68: - Treasurer comes directly from COVID19 hotspot in lockdown  - Gets a 'special exemption' from CMO to travel to Canberr…,neutral,0.04739,0.30225,0.65039,Western Australia,Female,(60-100)
wearing-mask-australia,1958_BestYear, https://twitter.com/1958_BestYear,2020-07-21 21:53:40,https://twitter.com/i/web/status/1285694458978336770,@BreakfastNews we are a free country because men in masks fought for our freedom..wear a mask to honour their sacrifice  @DanielAndrewsMP  @ScottMorrisonMP @mjrowland68 @LisaMillar https://t.co/9gVJwN2iRS,positive,0.57666,0.0195,0.40405,Western Australia,Female,(60-100)
wearing-mask-australia,prudinx, https://twitter.com/prudinx,2020-07-20 03:39:04,https://twitter.com/i/web/status/1285056606955139073,RT @recneps51: Imagine if you can that @theage and @theheraldsun ran headlines like. Come on Victoria Mask up. Would Victoria then have a…,neutral,0.01775,0.44409,0.53809,Western Australia,Male,(48-53)
wearing-mask-australia,Joshy206, https://twitter.com/Joshy206,2020-07-19 01:23:39,https://twitter.com/i/web/status/1284660137655824385,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,PuppyGumDrop, https://twitter.com/PuppyGumDrop,2020-07-22 15:09:19,https://twitter.com/i/web/status/1285955087492243458,RT @OzraeliAvi: Chemists in Melbourne are now selling face masks manufactured in Wuhan.  Masks are compulsory from Thursday here.  China is…,neutral,0.06854,0.30713,0.62451,,,
wearing-mask-australia,karenwalker_1, https://twitter.com/karenwalker_1,2020-07-19 01:17:42,https://twitter.com/i/web/status/1284658642952716288,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Victoria,,
wearing-mask-australia,Mohamed2Sana, https://twitter.com/Mohamed2Sana,2020-07-19 21:50:33,https://twitter.com/i/web/status/1284968899386068995,RT @9NewsAUS: Cover-up or cop it! From Thursday it becomes mandatory for Melbournians to wear a face mask in public. Should other states fo…,negative,0.01118,0.65039,0.33862,Victoria,,
wearing-mask-australia,Soni_siI, https://twitter.com/Soni_siI,2020-07-19 03:31:43,https://twitter.com/i/web/status/1284692367589564416,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,goldnlouis, https://twitter.com/goldnlouis,2020-07-19 02:37:41,https://twitter.com/i/web/status/1284678769630826496,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Victoria,,
wearing-mask-australia,ETHANOLMELTDOWN, https://twitter.com/ETHANOLMELTDOWN,2020-07-19 02:05:49,https://twitter.com/i/web/status/1284670751694417920,"@Amanda05597148 @_AndrewwG_ @Jack26497572 @abcnews Yes because using a mask around others for a few weeks is so comparable to a war... Here's a way to spot someone spoilt - they can't do something as basic as wear a mask to keep other people safe, you'll also hear them say things like it's just a 'few elderly are going to die'",negative,0.00839,0.78857,0.20313,,,
wearing-mask-australia,thomas_violence, https://twitter.com/thomas_violence,2020-07-19 01:09:58,https://twitter.com/i/web/status/1284656693452783617,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Queensland,,
wearing-mask-australia,nicacordover, https://twitter.com/nicacordover,2020-07-20 07:52:22,https://twitter.com/i/web/status/1285120349944705024,RT @johnlittle: To all #COVIDIOTS who don't think it's necessary to social distance or wear masks: A friend in Spain has just advised a lar…,neutral,0.09479,0.17065,0.73438,Tasmania,,
wearing-mask-australia,resadude, https://twitter.com/resadude,2020-07-15 23:40:03,https://twitter.com/i/web/status/1283546904547090432,RT @abcnews: Think there's a reason you can't wear a mask? Here's what you can do https://t.co/UqjvzZbzwY,neutral,0.08679,0.08392,0.8291,Victoria,,
wearing-mask-australia,tonywithawhyy, https://twitter.com/tonywithawhyy,2020-07-22 22:58:23,https://twitter.com/i/web/status/1286073131707199488,RT @wholesomedoc: I’m starting to understand why some people don’t want to wear masks,neutral,0.01782,0.31641,0.66553,Western Australia,,
wearing-mask-australia,goldenrosehs, https://twitter.com/goldenrosehs,2020-07-19 01:48:07,https://twitter.com/i/web/status/1284666295099613185,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,Monstercoyliar, https://twitter.com/Monstercoyliar,2020-07-22 22:58:37,https://twitter.com/i/web/status/1286073192797224961,RT @DanRather: I desperately hope we get a vaccine. I desperately hope we get better therapeutics. But all you have to do is look around at…,negative,0.01614,0.729,0.25464,Victoria,,
wearing-mask-australia,CreamDirect, https://twitter.com/CreamDirect,2020-07-18 04:58:59,https://twitter.com/i/web/status/1284351941577826304,@vanOnselenP Wear masks @ScottMorrisonMP,neutral,0.0603,0.16541,0.77441,,,
wearing-mask-australia,operativeY, https://twitter.com/operativeY,2020-07-19 02:13:58,https://twitter.com/i/web/status/1284672800830021632,@xLBPx @JJKALE2 @abcnews You should probably start an anti mask campaign for all the medical peeps having to wear ppe all the time.. sounds like their workplaces are harming them,negative,0.01245,0.9751,0.01245,,,
wearing-mask-australia,sallie6youtube, https://twitter.com/sallie6youtube,2020-07-20 02:26:32,https://twitter.com/i/web/status/1285038351016357888,RT @johnlittle: To all #COVIDIOTS who don't think it's necessary to social distance or wear masks: A friend in Spain has just advised a lar…,neutral,0.09479,0.17065,0.73438,New South Wales,,
wearing-mask-australia,superathlete9, https://twitter.com/superathlete9,2020-07-18 00:40:23,https://twitter.com/i/web/status/1284286861884616704,RT @random_pest: @vanOnselenP But he wants the economy open &amp; everyone back at work. Why can’t they wear masks etc like everyone else?  Wit…,negative,0.02808,0.94385,0.02808,ACT,,
wearing-mask-australia,ElfinsongCP, https://twitter.com/ElfinsongCP,2020-07-20 04:23:16,https://twitter.com/i/web/status/1285067727892123651,RT @9NewsMelb: Distressing video of a pregnant Melbourne mum critically sick with coronavirus and struggling to breathe has been shared by…,neutral,0.14209,0.41968,0.43823,,,
wearing-mask-australia,RV_27, https://twitter.com/RV_27,2020-07-21 08:38:35,https://twitter.com/i/web/status/1285494369026322433,"RT @9NewsMelb: In a little over 24 hours, all Melburnians will need to wear a mask when leaving home.  But there are some exceptions. @LNix…",neutral,0.08362,0.14209,0.77441,Victoria,,
wearing-mask-australia,lilredandy, https://twitter.com/lilredandy,2020-07-20 23:32:36,https://twitter.com/i/web/status/1285356965921566720,Ode to Masks https://t.co/i0C9xhc2KE via @YouTube Wear the one thing that works. All those marching proved it. @MadFckingWitch @LaTrioli @RonniSalt,positive,0.53564,0.0228,0.44141,Victoria,,
wearing-mask-australia,markritcho, https://twitter.com/markritcho,2020-07-19 20:39:56,https://twitter.com/i/web/status/1284951127100846080,@mjrowland68 @BreakfastNews I'm a teacher in Hong Kong. We wore masks all day everyday for 5 weeks and no doubt will need to do it again when holidays end. It's not that hard. Just wear a mask.,neutral,0.02415,0.36841,0.60742,,,
wearing-mask-australia,JocelMR, https://twitter.com/JocelMR,2020-07-19 02:46:03,https://twitter.com/i/web/status/1284680876916215808,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Queensland,,
wearing-mask-australia,JocelMR, https://twitter.com/JocelMR,2020-07-19 08:39:54,https://twitter.com/i/web/status/1284769923001024512,RT @abcnews: What you need to know about Victoria's face mask rule https://t.co/wJEtY1uQGL,neutral,0.07043,0.05188,0.87744,Queensland,,
wearing-mask-australia,RotaryMelbourne, https://twitter.com/RotaryMelbourne,2020-07-19 02:18:51,https://twitter.com/i/web/status/1284674028225966080,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,clar_wills, https://twitter.com/clar_wills,2020-07-20 06:40:56,https://twitter.com/i/web/status/1285102373514297344,"@mjrowland68 @drkerrynphelps @BreakfastNews Why is this even up for debate?  I wear them all the time at work, it’s not hard. It will save you. 😷",positive,0.55176,0.06635,0.38184,,,
wearing-mask-australia,SnigdhaPrasad, https://twitter.com/SnigdhaPrasad,2020-07-19 01:28:05,https://twitter.com/i/web/status/1284661254611537920,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,felix42, https://twitter.com/felix42,2020-07-19 01:45:45,https://twitter.com/i/web/status/1284665700959674368,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Queensland,Female,(25-32)
wearing-mask-australia,ComputerSays, https://twitter.com/ComputerSays,2020-07-19 01:27:52,https://twitter.com/i/web/status/1284661199360061440,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,penguin_brian, https://twitter.com/penguin_brian,2020-07-19 01:56:21,https://twitter.com/i/web/status/1284668366108516353,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Victoria,,
wearing-mask-australia,gultencimen, https://twitter.com/gultencimen,2020-07-14 12:11:15,https://twitter.com/i/web/status/1283011173391036418,@vanOnselenP I know people who believe their asthmatics kids would suffocate if they wear masks. Like it’s a bloody pandemic. People need to get a grip on reality,negative,0.00269,0.93213,0.06531,Victoria,,
wearing-mask-australia,gultencimen, https://twitter.com/gultencimen,2020-07-19 01:32:10,https://twitter.com/i/web/status/1284662280718651392,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Victoria,,
wearing-mask-australia,JulieManfredi, https://twitter.com/JulieManfredi,2020-07-20 04:02:05,https://twitter.com/i/web/status/1285062399163170818,"@BreakfastNews It’s a global pandemic . Yes , wear a mask ! It’s not hard and it’s a reminder to be careful.",neutral,0.17871,0.06738,0.75391,,,
wearing-mask-australia,Hoy__Boy, https://twitter.com/Hoy__Boy,2020-07-17 12:12:31,https://twitter.com/i/web/status/1284098654341480448,Regional Victorians to wear face masks amid coronavirus surge as a 'precautionary measure' https://t.co/3KQ4fvD43C via @ABCaustralia,neutral,0.09332,0.27515,0.63184,,,
wearing-mask-australia,StatelovaB, https://twitter.com/StatelovaB,2020-07-19 01:39:46,https://twitter.com/i/web/status/1284664196001443841,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,Linda_McInally, https://twitter.com/Linda_McInally,2020-07-22 22:01:18,https://twitter.com/i/web/status/1286058768480915456,RT @Griffith_Uni: .@QCAGriffith senior lecturer @lainiburton spoke to @australian @GlynisTN about masks as fashion accessories: https://t.c…,neutral,0.21973,0.04007,0.74023,,,
wearing-mask-australia,Ysolda_Nichols, https://twitter.com/Ysolda_Nichols,2020-07-19 01:55:09,https://twitter.com/i/web/status/1284668065972551681,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,Victoria,,
wearing-mask-australia,niibryden, https://twitter.com/niibryden,2020-07-22 23:03:55,https://twitter.com/i/web/status/1286074523444543489,"RT @gryking: Wear a mask, you dummy https://t.co/s4hevUZnSt",negative,0.00239,0.89795,0.09973,New South Wales,,
wearing-mask-australia,YYarni, https://twitter.com/YYarni,2020-07-14 11:17:59,https://twitter.com/i/web/status/1282997767414022144,"@vanOnselenP @vanOnselenP you need to go to the movies, but wear a mask(and no kissing!)   https://t.co/Qym3acAdN3",negative,0.01131,0.77295,0.21582,,,
wearing-mask-australia,YYarni, https://twitter.com/YYarni,2020-07-14 12:06:40,https://twitter.com/i/web/status/1283010020016193538,"@paulbentleymelb @GregHuntMP So true, I'm disappointed how many are telling us to wear a mask like @3AWNeilMitchell but not actually wearing one themselves, or taking a photo with one on. It encourages others to wear one if they see leaders doing the same as they preach!",neutral,0.04108,0.30859,0.65039,,,
wearing-mask-australia,SeanGeoghegan, https://twitter.com/SeanGeoghegan,2020-07-14 04:00:03,https://twitter.com/i/web/status/1282887557282324480,RT @healthgovau: Wearing a mask in public is only recommended when there is significant community transmission of COVID-19 &amp; it's difficult…,neutral,0.01886,0.47729,0.50391,South Australia,Male,(25-32)
wearing-mask-australia,SeanGeoghegan, https://twitter.com/SeanGeoghegan,2020-07-19 21:08:46,https://twitter.com/i/web/status/1284958381267013632,@mjrowland68 @BreakfastNews Yes. I wear a mask in Adelaide as a reminder to keep up physical distancing when in crowds such as public transport. I also carry a small bottle of hand sanitizer. It’s easy to lose sight of effective measures when they’re effective. I’m establishing a habit for when it’s needed.,neutral,0.24622,0.03873,0.71533,South Australia,Male,(25-32)
wearing-mask-australia,IamRebekahLowe, https://twitter.com/IamRebekahLowe,2020-07-17 02:02:43,https://twitter.com/i/web/status/1283945193415172096,RT @RhettBurnie: Premier @DanielAndrewsMP says advice for people in regional #Victoria is to wear face masks when in situations where they…,neutral,0.04895,0.18823,0.7627,,,
wearing-mask-australia,runsforcoffee, https://twitter.com/runsforcoffee,2020-07-22 22:59:22,https://twitter.com/i/web/status/1286073380827852800,RT @DanRather: I desperately hope we get a vaccine. I desperately hope we get better therapeutics. But all you have to do is look around at…,negative,0.01614,0.729,0.25464,Western Australia,,
wearing-mask-australia,BrendaR11196331, https://twitter.com/BrendaR11196331,2020-07-22 10:14:39,https://twitter.com/i/web/status/1285880931006345218,"RT @billbowtell: Politics makes pandemics worse, not better. Science and evidence totally clear that masks greatly impede transmission and…",negative,0.00788,0.78662,0.20544,Western Australia,,
wearing-mask-australia,DocDocwight, https://twitter.com/DocDocwight,2020-07-19 23:45:36,https://twitter.com/i/web/status/1284997852121362432,@mjrowland68 @BreakfastNews Yes! If Scumo can wear a smirk I’m willing to wear a mask to make up for his gormless cruel destruction!,negative,0.07336,0.66016,0.26636,,,
wearing-mask-australia,H2Hsolutions4u, https://twitter.com/H2Hsolutions4u,2020-07-20 09:14:24,https://twitter.com/i/web/status/1285140992513830915,@LaTrioli Agree or disagree...i experienced those who did wear the masks in #qld when we where in lockdown didnt give a shit about DISTANCING..smarts need to sort the stupid. Virus or no Virus,negative,0.00261,0.87646,0.12097,Queensland,,
wearing-mask-australia,Jessiiee2003, https://twitter.com/Jessiiee2003,2020-07-19 21:26:06,https://twitter.com/i/web/status/1284962747008970753,RT @BreakfastNews: It's not that hard to wear a mask.  This is the view from the streets of Melbourne as masks are about to become mandat…,negative,0.03101,0.93799,0.03101,Tasmania,,
wearing-mask-australia,tungsten222000, https://twitter.com/tungsten222000,2020-07-20 00:55:42,https://twitter.com/i/web/status/1285015492692828161,@bulldoglegend @DwightVeenman @mjrowland68 @BreakfastNews That’s fine. Get on with your life. Wear a mask outside your residence. Here’s another stat... there’s no evidence that wearing a mask will make your balls shrink.,negative,0.00404,0.85156,0.14453,Victoria,,
wearing-mask-australia,mawson_lee, https://twitter.com/mawson_lee,2020-07-16 21:57:05,https://twitter.com/i/web/status/1283883379969015808,@abcnews Appalled that a VIC nurse I know told me that even with covid patients they still only need to wear a surgical mask! I mean seriously? N95 masks for all medical staff working directly with covid patients please! Too much evidence of air borne transmission.,negative,0.00466,0.87793,0.11731,New South Wales,,
wearing-mask-australia,Beyongae, https://twitter.com/Beyongae,2020-07-19 01:28:34,https://twitter.com/i/web/status/1284661374505742336,RT @abcnews: #BREAKING: People living in metropolitan Melbourne and Mitchell Shire will now be required to wear face masks outside their ho…,negative,0.02921,0.55859,0.41235,,,
wearing-mask-australia,michael99J, https://twitter.com/michael99J,2020-07-22 22:19:47,https://twitter.com/i/web/status/1286063416390516736,@BreakfastNews joins #MurdochMedia in creating unnecessary division and anger in Australian community over Joggers wearing masks in typical #LNP undermining of Victorian govment exemption for joggers mentioned belatedly to protect @BreakfastNews from ownership of future violence,negative,0.0079,0.82471,0.16724,New South Wales,,
